Index,Energy,omega,alpha
3794000,3.77251,1,0.88
3795000,3.77251,1,0.88
3796000,3.7725,1,0.88
3797000,3.7725,1,0.88
3798000,3.7725,1,0.88
3799000,3.77251,1,0.88
3800000,3.7725,1,0.88
3801000,3.77251,1,0.88
3802000,3.77249,1,0.88
3803000,3.77249,1,0.88
3804000,3.7725,1,0.88
3805000,3.77251,1,0.88
3806000,3.77252,1,0.88
3807000,3.77252,1,0.88
3808000,3.77255,1,0.88
3809000,3.77254,1,0.88
3810000,3.77254,1,0.88
3811000,3.77255,1,0.88
3812000,3.77254,1,0.88
3813000,3.77254,1,0.88
3814000,3.77256,1,0.88
3815000,3.77257,1,0.88
3816000,3.77258,1,0.88
3817000,3.77258,1,0.88
3818000,3.77258,1,0.88
3819000,3.77257,1,0.88
3820000,3.77256,1,0.88
3821000,3.77256,1,0.88
3822000,3.77256,1,0.88
3823000,3.77256,1,0.88
3824000,3.77255,1,0.88
3825000,3.77256,1,0.88
3826000,3.77256,1,0.88
3827000,3.77256,1,0.88
3828000,3.77256,1,0.88
3829000,3.77255,1,0.88
3830000,3.77257,1,0.88
3831000,3.77259,1,0.88
3832000,3.77258,1,0.88
3833000,3.77259,1,0.88
3834000,3.77261,1,0.88
3835000,3.77259,1,0.88
3836000,3.7726,1,0.88
3837000,3.7726,1,0.88
3838000,3.77259,1,0.88
3839000,3.77258,1,0.88
3840000,3.77258,1,0.88
3841000,3.77258,1,0.88
3842000,3.77257,1,0.88
3843000,3.77255,1,0.88
3844000,3.77258,1,0.88
3845000,3.77258,1,0.88
3846000,3.77259,1,0.88
3847000,3.77258,1,0.88
3848000,3.77259,1,0.88
3849000,3.77259,1,0.88
3850000,3.7726,1,0.88
3851000,3.77259,1,0.88
3852000,3.7726,1,0.88
3853000,3.77259,1,0.88
3854000,3.77258,1,0.88
3855000,3.77256,1,0.88
3856000,3.77256,1,0.88
3857000,3.77254,1,0.88
3858000,3.77252,1,0.88
3859000,3.77252,1,0.88
3860000,3.77251,1,0.88
3861000,3.77251,1,0.88
3862000,3.7725,1,0.88
3863000,3.7725,1,0.88
3864000,3.7725,1,0.88
3865000,3.7725,1,0.88
3866000,3.77248,1,0.88
3867000,3.77248,1,0.88
3868000,3.77248,1,0.88
3869000,3.77247,1,0.88
3870000,3.77249,1,0.88
3871000,3.77249,1,0.88
3872000,3.77249,1,0.88
3873000,3.77249,1,0.88
3874000,3.77251,1,0.88
3875000,3.7725,1,0.88
3876000,3.77251,1,0.88
3877000,3.77253,1,0.88
3878000,3.77252,1,0.88
3879000,3.77254,1,0.88
3880000,3.77254,1,0.88
3881000,3.77256,1,0.88
3882000,3.77256,1,0.88
3883000,3.77257,1,0.88
3884000,3.77258,1,0.88
3885000,3.77258,1,0.88
3886000,3.77259,1,0.88
3887000,3.77259,1,0.88
3888000,3.77257,1,0.88
3889000,3.77256,1,0.88
3890000,3.77255,1,0.88
3891000,3.77255,1,0.88
3892000,3.77254,1,0.88
3893000,3.77255,1,0.88
3894000,3.77254,1,0.88
3895000,3.77254,1,0.88
3896000,3.77253,1,0.88
3897000,3.77252,1,0.88
3898000,3.77256,1,0.88
3899000,3.77257,1,0.88
3900000,3.77258,1,0.88
3901000,3.77258,1,0.88
3902000,3.77257,1,0.88
3903000,3.77259,1,0.88
3904000,3.77259,1,0.88
3905000,3.77261,1,0.88
3906000,3.7726,1,0.88
3907000,3.77258,1,0.88
3908000,3.77259,1,0.88
3909000,3.77259,1,0.88
3910000,3.7726,1,0.88
3911000,3.77259,1,0.88
3912000,3.7726,1,0.88
3913000,3.77259,1,0.88
3914000,3.77258,1,0.88
3915000,3.77257,1,0.88
3916000,3.77259,1,0.88
3917000,3.77259,1,0.88
3918000,3.77258,1,0.88
3919000,3.77257,1,0.88
3920000,3.77258,1,0.88
3921000,3.77258,1,0.88
3922000,3.7726,1,0.88
3923000,3.7726,1,0.88
3924000,3.77259,1,0.88
3925000,3.77258,1,0.88
3926000,3.77257,1,0.88
3927000,3.77256,1,0.88
3928000,3.77254,1,0.88
3929000,3.77253,1,0.88
3930000,3.77254,1,0.88
3931000,3.77253,1,0.88
3932000,3.77253,1,0.88
3933000,3.77253,1,0.88
3934000,3.77252,1,0.88
3935000,3.77252,1,0.88
3936000,3.77251,1,0.88
3937000,3.7725,1,0.88
3938000,3.77251,1,0.88
3939000,3.7725,1,0.88
3940000,3.7725,1,0.88
3941000,3.77253,1,0.88
3942000,3.77254,1,0.88
3943000,3.77255,1,0.88
3944000,3.77255,1,0.88
3945000,3.77255,1,0.88
3946000,3.77256,1,0.88
3947000,3.77256,1,0.88
3948000,3.77256,1,0.88
3949000,3.77256,1,0.88
3950000,3.77256,1,0.88
3951000,3.77255,1,0.88
3952000,3.77256,1,0.88
3953000,3.77256,1,0.88
3954000,3.77257,1,0.88
3955000,3.77257,1,0.88
3956000,3.77257,1,0.88
3957000,3.77259,1,0.88
3958000,3.7726,1,0.88
3959000,3.7726,1,0.88
3960000,3.77259,1,0.88
3961000,3.7726,1,0.88
3962000,3.77259,1,0.88
3963000,3.77259,1,0.88
3964000,3.7726,1,0.88
3965000,3.77258,1,0.88
3966000,3.77256,1,0.88
3967000,3.77255,1,0.88
3968000,3.77257,1,0.88
3969000,3.77256,1,0.88
3970000,3.77255,1,0.88
3971000,3.77254,1,0.88
3972000,3.77253,1,0.88
3973000,3.77254,1,0.88
3974000,3.77253,1,0.88
3975000,3.77253,1,0.88
3976000,3.77253,1,0.88
3977000,3.77251,1,0.88
3978000,3.77253,1,0.88
3979000,3.77252,1,0.88
3980000,3.77252,1,0.88
3981000,3.77251,1,0.88
3982000,3.77251,1,0.88
3983000,3.7725,1,0.88
3984000,3.7725,1,0.88
3985000,3.77249,1,0.88
3986000,3.7725,1,0.88
3987000,3.77248,1,0.88
3988000,3.77248,1,0.88
3989000,3.77248,1,0.88
3990000,3.77251,1,0.88
3991000,3.77251,1,0.88
3992000,3.7725,1,0.88
3993000,3.77251,1,0.88
3994000,3.77252,1,0.88
3995000,3.77252,1,0.88
3996000,3.77252,1,0.88
3997000,3.77252,1,0.88
3998000,3.77255,1,0.88
3999000,3.77256,1,0.88
4000000,3.77256,1,0.88
4001000,3.77255,1,0.88
4002000,3.77253,1,0.88
4003000,3.77255,1,0.88
4004000,3.77255,1,0.88
4005000,3.77257,1,0.88
4006000,3.77258,1,0.88
4007000,3.77258,1,0.88
4008000,3.77255,1,0.88
4009000,3.77256,1,0.88
4010000,3.77258,1,0.88
4011000,3.77258,1,0.88
4012000,3.77257,1,0.88
4013000,3.77258,1,0.88
4014000,3.77258,1,0.88
4015000,3.77259,1,0.88
4016000,3.7726,1,0.88
4017000,3.77259,1,0.88
4018000,3.7726,1,0.88
4019000,3.7726,1,0.88
4020000,3.77258,1,0.88
4021000,3.77257,1,0.88
4022000,3.77259,1,0.88
4023000,3.77258,1,0.88
4024000,3.77259,1,0.88
4025000,3.77259,1,0.88
4026000,3.7726,1,0.88
4027000,3.7726,1,0.88
4028000,3.7726,1,0.88
4029000,3.77262,1,0.88
4030000,3.77261,1,0.88
4031000,3.77262,1,0.88
4032000,3.77263,1,0.88
4033000,3.77264,1,0.88
4034000,3.77265,1,0.88
4035000,3.77265,1,0.88
4036000,3.77266,1,0.88
4037000,3.77267,1,0.88
4038000,3.77267,1,0.88
4039000,3.77267,1,0.88
4040000,3.77267,1,0.88
4041000,3.77267,1,0.88
4042000,3.77269,1,0.88
4043000,3.7727,1,0.88
4044000,3.77269,1,0.88
4045000,3.77269,1,0.88
4046000,3.7727,1,0.88
4047000,3.77271,1,0.88
4048000,3.7727,1,0.88
4049000,3.7727,1,0.88
4050000,3.7727,1,0.88
4051000,3.77271,1,0.88
4052000,3.77271,1,0.88
4053000,3.7727,1,0.88
4054000,3.7727,1,0.88
4055000,3.7727,1,0.88
4056000,3.77273,1,0.88
4057000,3.77274,1,0.88
4058000,3.77273,1,0.88
4059000,3.77274,1,0.88
4060000,3.77274,1,0.88
4061000,3.77276,1,0.88
4062000,3.77275,1,0.88
4063000,3.77275,1,0.88
4064000,3.77274,1,0.88
4065000,3.77273,1,0.88
4066000,3.77273,1,0.88
4067000,3.77273,1,0.88
4068000,3.77273,1,0.88
4069000,3.77273,1,0.88
4070000,3.77275,1,0.88
4071000,3.77276,1,0.88
4072000,3.77276,1,0.88
4073000,3.77275,1,0.88
4074000,3.77275,1,0.88
4075000,3.77274,1,0.88
4076000,3.77274,1,0.88
4077000,3.77274,1,0.88
4078000,3.77274,1,0.88
4079000,3.77273,1,0.88
4080000,3.77273,1,0.88
4081000,3.77279,1,0.88
4082000,3.77278,1,0.88
4083000,3.77277,1,0.88
4084000,3.77278,1,0.88
4085000,3.77278,1,0.88
4086000,3.77279,1,0.88
4087000,3.77279,1,0.88
4088000,3.77281,1,0.88
4089000,3.77282,1,0.88
4090000,3.77282,1,0.88
4091000,3.77282,1,0.88
4092000,3.77283,1,0.88
4093000,3.77283,1,0.88
4094000,3.77283,1,0.88
4095000,3.77282,1,0.88
4096000,3.77283,1,0.88
4097000,3.77282,1,0.88
4098000,3.7728,1,0.88
4099000,3.77281,1,0.88
4100000,3.77281,1,0.88
4101000,3.7728,1,0.88
4102000,3.7728,1,0.88
4103000,3.77281,1,0.88
4104000,3.7728,1,0.88
4105000,3.7728,1,0.88
4106000,3.77279,1,0.88
4107000,3.77278,1,0.88
4108000,3.77277,1,0.88
4109000,3.77277,1,0.88
4110000,3.77275,1,0.88
4111000,3.77277,1,0.88
4112000,3.77277,1,0.88
4113000,3.77277,1,0.88
4114000,3.77277,1,0.88
4115000,3.77278,1,0.88
4116000,3.77277,1,0.88
4117000,3.77276,1,0.88
4118000,3.77276,1,0.88
4119000,3.77276,1,0.88
4120000,3.77275,1,0.88
4121000,3.77277,1,0.88
4122000,3.77276,1,0.88
4123000,3.77276,1,0.88
4124000,3.77275,1,0.88
4125000,3.77277,1,0.88
4126000,3.77276,1,0.88
4127000,3.77278,1,0.88
4128000,3.77279,1,0.88
4129000,3.77277,1,0.88
4130000,3.77277,1,0.88
4131000,3.77277,1,0.88
4132000,3.77277,1,0.88
4133000,3.77276,1,0.88
4134000,3.77277,1,0.88
4135000,3.77277,1,0.88
4136000,3.77278,1,0.88
4137000,3.7728,1,0.88
4138000,3.7728,1,0.88
4139000,3.7728,1,0.88
4140000,3.7728,1,0.88
4141000,3.7728,1,0.88
4142000,3.77279,1,0.88
4143000,3.77279,1,0.88
4144000,3.77279,1,0.88
4145000,3.77278,1,0.88
4146000,3.77276,1,0.88
4147000,3.77274,1,0.88
4148000,3.77275,1,0.88
4149000,3.77275,1,0.88
4150000,3.77275,1,0.88
4151000,3.77275,1,0.88
4152000,3.77274,1,0.88
4153000,3.77274,1,0.88
4154000,3.77275,1,0.88
4155000,3.77275,1,0.88
4156000,3.77274,1,0.88
4157000,3.77274,1,0.88
4158000,3.77274,1,0.88
4159000,3.77274,1,0.88
4160000,3.77274,1,0.88
4161000,3.77274,1,0.88
4162000,3.77273,1,0.88
4163000,3.77273,1,0.88
4164000,3.77273,1,0.88
4165000,3.77271,1,0.88
4166000,3.77271,1,0.88
4167000,3.7727,1,0.88
4168000,3.77271,1,0.88
4169000,3.7727,1,0.88
4170000,3.77271,1,0.88
4171000,3.77271,1,0.88
4172000,3.77269,1,0.88
4173000,3.77273,1,0.88
4174000,3.77272,1,0.88
4175000,3.77271,1,0.88
4176000,3.77272,1,0.88
4177000,3.77274,1,0.88
4178000,3.77275,1,0.88
4179000,3.77275,1,0.88
4180000,3.77275,1,0.88
4181000,3.77274,1,0.88
4182000,3.77276,1,0.88
4183000,3.77276,1,0.88
4184000,3.77276,1,0.88
4185000,3.77276,1,0.88
4186000,3.77276,1,0.88
4187000,3.77275,1,0.88
4188000,3.77275,1,0.88
4189000,3.77275,1,0.88
4190000,3.77275,1,0.88
4191000,3.77276,1,0.88
4192000,3.77275,1,0.88
4193000,3.77275,1,0.88
4194000,3.77275,1,0.88
4195000,3.77275,1,0.88
4196000,3.77276,1,0.88
4197000,3.77276,1,0.88
4198000,3.77276,1,0.88
4199000,3.77276,1,0.88
4200000,3.77276,1,0.88
4201000,3.77277,1,0.88
4202000,3.77277,1,0.88
4203000,3.77275,1,0.88
4204000,3.77276,1,0.88
4205000,3.77275,1,0.88
4206000,3.77273,1,0.88
4207000,3.77274,1,0.88
4208000,3.77274,1,0.88
4209000,3.77273,1,0.88
4210000,3.77274,1,0.88
4211000,3.77274,1,0.88
4212000,3.77275,1,0.88
4213000,3.77274,1,0.88
4214000,3.77273,1,0.88
4215000,3.77274,1,0.88
4216000,3.77275,1,0.88
4217000,3.77273,1,0.88
4218000,3.77272,1,0.88
4219000,3.77274,1,0.88
4220000,3.77274,1,0.88
4221000,3.77274,1,0.88
4222000,3.77273,1,0.88
4223000,3.77272,1,0.88
4224000,3.77274,1,0.88
4225000,3.77273,1,0.88
4226000,3.77273,1,0.88
4227000,3.77273,1,0.88
4228000,3.77273,1,0.88
4229000,3.77274,1,0.88
4230000,3.77275,1,0.88
4231000,3.77274,1,0.88
4232000,3.77274,1,0.88
4233000,3.77274,1,0.88
4234000,3.77275,1,0.88
4235000,3.77276,1,0.88
4236000,3.77274,1,0.88
4237000,3.77273,1,0.88
4238000,3.77273,1,0.88
4239000,3.77272,1,0.88
4240000,3.77271,1,0.88
4241000,3.77272,1,0.88
4242000,3.77273,1,0.88
4243000,3.77274,1,0.88
4244000,3.77274,1,0.88
4245000,3.77273,1,0.88
4246000,3.77273,1,0.88
4247000,3.77273,1,0.88
4248000,3.77272,1,0.88
4249000,3.77273,1,0.88
4250000,3.77273,1,0.88
4251000,3.77273,1,0.88
4252000,3.77272,1,0.88
4253000,3.77273,1,0.88
4254000,3.77271,1,0.88
4255000,3.77271,1,0.88
4256000,3.7727,1,0.88
4257000,3.77269,1,0.88
4258000,3.7727,1,0.88
4259000,3.7727,1,0.88
4260000,3.77271,1,0.88
4261000,3.77272,1,0.88
4262000,3.77272,1,0.88
4263000,3.77273,1,0.88
4264000,3.77272,1,0.88
4265000,3.77272,1,0.88
4266000,3.77271,1,0.88
4267000,3.77273,1,0.88
4268000,3.77274,1,0.88
4269000,3.77273,1,0.88
4270000,3.77275,1,0.88
4271000,3.77273,1,0.88
4272000,3.77273,1,0.88
4273000,3.77273,1,0.88
4274000,3.77273,1,0.88
4275000,3.77272,1,0.88
4276000,3.77271,1,0.88
4277000,3.77273,1,0.88
4278000,3.77272,1,0.88
4279000,3.77272,1,0.88
4280000,3.77272,1,0.88
4281000,3.77273,1,0.88
4282000,3.77272,1,0.88
4283000,3.77272,1,0.88
4284000,3.77272,1,0.88
4285000,3.77272,1,0.88
4286000,3.77271,1,0.88
4287000,3.7727,1,0.88
4288000,3.7727,1,0.88
4289000,3.7727,1,0.88
4290000,3.77269,1,0.88
4291000,3.77268,1,0.88
4292000,3.77266,1,0.88
4293000,3.77266,1,0.88
4294000,3.77265,1,0.88
4295000,3.77264,1,0.88
4296000,3.77265,1,0.88
4297000,3.77264,1,0.88
4298000,3.77262,1,0.88
4299000,3.77262,1,0.88
4300000,3.77261,1,0.88
4301000,3.77259,1,0.88
4302000,3.77259,1,0.88
4303000,3.77258,1,0.88
4304000,3.77259,1,0.88
4305000,3.77258,1,0.88
4306000,3.77258,1,0.88
4307000,3.77258,1,0.88
4308000,3.77259,1,0.88
4309000,3.77258,1,0.88
4310000,3.7726,1,0.88
4311000,3.77261,1,0.88
4312000,3.77261,1,0.88
4313000,3.77261,1,0.88
4314000,3.77261,1,0.88
4315000,3.77261,1,0.88
4316000,3.7726,1,0.88
4317000,3.77259,1,0.88
4318000,3.7726,1,0.88
4319000,3.7726,1,0.88
4320000,3.7726,1,0.88
4321000,3.77262,1,0.88
4322000,3.77262,1,0.88
4323000,3.77261,1,0.88
4324000,3.77262,1,0.88
4325000,3.77264,1,0.88
4326000,3.77265,1,0.88
4327000,3.77265,1,0.88
4328000,3.77265,1,0.88
4329000,3.77263,1,0.88
4330000,3.77263,1,0.88
4331000,3.77262,1,0.88
4332000,3.77261,1,0.88
4333000,3.7726,1,0.88
4334000,3.77261,1,0.88
4335000,3.77262,1,0.88
4336000,3.77263,1,0.88
4337000,3.77264,1,0.88
4338000,3.77266,1,0.88
4339000,3.77266,1,0.88
4340000,3.77266,1,0.88
4341000,3.77267,1,0.88
4342000,3.77266,1,0.88
4343000,3.77267,1,0.88
4344000,3.77266,1,0.88
4345000,3.77265,1,0.88
4346000,3.77266,1,0.88
4347000,3.77265,1,0.88
4348000,3.77264,1,0.88
4349000,3.77266,1,0.88
4350000,3.77265,1,0.88
4351000,3.77267,1,0.88
4352000,3.77267,1,0.88
4353000,3.77267,1,0.88
4354000,3.77268,1,0.88
4355000,3.77268,1,0.88
4356000,3.77268,1,0.88
4357000,3.77266,1,0.88
4358000,3.77265,1,0.88
4359000,3.77268,1,0.88
4360000,3.77267,1,0.88
4361000,3.77267,1,0.88
4362000,3.77267,1,0.88
4363000,3.77267,1,0.88
4364000,3.77266,1,0.88
4365000,3.77265,1,0.88
4366000,3.77266,1,0.88
4367000,3.77266,1,0.88
4368000,3.77267,1,0.88
4369000,3.77268,1,0.88
4370000,3.77267,1,0.88
4371000,3.77268,1,0.88
4372000,3.77267,1,0.88
4373000,3.77267,1,0.88
4374000,3.77266,1,0.88
4375000,3.77266,1,0.88
4376000,3.77267,1,0.88
4377000,3.77269,1,0.88
4378000,3.77269,1,0.88
4379000,3.7727,1,0.88
4380000,3.77271,1,0.88
4381000,3.77271,1,0.88
4382000,3.77271,1,0.88
4383000,3.7727,1,0.88
4384000,3.77269,1,0.88
4385000,3.77269,1,0.88
4386000,3.77268,1,0.88
4387000,3.77268,1,0.88
4388000,3.77267,1,0.88
4389000,3.77267,1,0.88
4390000,3.77267,1,0.88
4391000,3.77266,1,0.88
4392000,3.77265,1,0.88
4393000,3.77266,1,0.88
4394000,3.77266,1,0.88
4395000,3.77265,1,0.88
4396000,3.77265,1,0.88
4397000,3.77265,1,0.88
4398000,3.77264,1,0.88
4399000,3.77265,1,0.88
4400000,3.77264,1,0.88
4401000,3.77264,1,0.88
4402000,3.77266,1,0.88
4403000,3.77266,1,0.88
4404000,3.77266,1,0.88
4405000,3.77265,1,0.88
4406000,3.77267,1,0.88
4407000,3.77268,1,0.88
4408000,3.77269,1,0.88
4409000,3.77267,1,0.88
4410000,3.77267,1,0.88
4411000,3.77268,1,0.88
4412000,3.77267,1,0.88
4413000,3.77267,1,0.88
4414000,3.77266,1,0.88
4415000,3.77266,1,0.88
4416000,3.77266,1,0.88
4417000,3.77268,1,0.88
4418000,3.77269,1,0.88
4419000,3.77269,1,0.88
4420000,3.77269,1,0.88
4421000,3.7727,1,0.88
4422000,3.77268,1,0.88
4423000,3.7727,1,0.88
4424000,3.77268,1,0.88
4425000,3.77266,1,0.88
4426000,3.77266,1,0.88
4427000,3.77267,1,0.88
4428000,3.77267,1,0.88
4429000,3.77266,1,0.88
4430000,3.77267,1,0.88
4431000,3.77267,1,0.88
4432000,3.77266,1,0.88
4433000,3.77266,1,0.88
4434000,3.77266,1,0.88
4435000,3.77267,1,0.88
4436000,3.77266,1,0.88
4437000,3.77266,1,0.88
4438000,3.77266,1,0.88
4439000,3.77267,1,0.88
4440000,3.77266,1,0.88
4441000,3.77268,1,0.88
4442000,3.77268,1,0.88
4443000,3.77268,1,0.88
4444000,3.77268,1,0.88
4445000,3.77268,1,0.88
4446000,3.77267,1,0.88
4447000,3.77268,1,0.88
4448000,3.77267,1,0.88
4449000,3.77266,1,0.88
4450000,3.77264,1,0.88
4451000,3.77265,1,0.88
4452000,3.77265,1,0.88
4453000,3.77264,1,0.88
4454000,3.77264,1,0.88
4455000,3.77264,1,0.88
4456000,3.77263,1,0.88
4457000,3.77263,1,0.88
4458000,3.77261,1,0.88
4459000,3.77262,1,0.88
4460000,3.77263,1,0.88
4461000,3.77262,1,0.88
4462000,3.77262,1,0.88
4463000,3.77264,1,0.88
4464000,3.77263,1,0.88
4465000,3.77263,1,0.88
4466000,3.77263,1,0.88
4467000,3.77264,1,0.88
4468000,3.77264,1,0.88
4469000,3.77264,1,0.88
4470000,3.77265,1,0.88
4471000,3.77265,1,0.88
4472000,3.77265,1,0.88
4473000,3.77264,1,0.88
4474000,3.77265,1,0.88
4475000,3.77264,1,0.88
4476000,3.77264,1,0.88
4477000,3.77264,1,0.88
4478000,3.77265,1,0.88
4479000,3.77265,1,0.88
4480000,3.77265,1,0.88
4481000,3.77266,1,0.88
4482000,3.77267,1,0.88
4483000,3.77267,1,0.88
4484000,3.77266,1,0.88
4485000,3.77268,1,0.88
4486000,3.77269,1,0.88
4487000,3.77269,1,0.88
4488000,3.77271,1,0.88
4489000,3.77273,1,0.88
4490000,3.77272,1,0.88
4491000,3.77272,1,0.88
4492000,3.77272,1,0.88
4493000,3.77272,1,0.88
4494000,3.77272,1,0.88
4495000,3.77272,1,0.88
4496000,3.77271,1,0.88
4497000,3.77273,1,0.88
4498000,3.77273,1,0.88
4499000,3.77271,1,0.88
4500000,3.77272,1,0.88
4501000,3.77272,1,0.88
4502000,3.7727,1,0.88
4503000,3.77271,1,0.88
4504000,3.77272,1,0.88
4505000,3.77273,1,0.88
4506000,3.77272,1,0.88
4507000,3.77271,1,0.88
4508000,3.77271,1,0.88
4509000,3.77271,1,0.88
4510000,3.77273,1,0.88
4511000,3.77274,1,0.88
4512000,3.77276,1,0.88
4513000,3.77276,1,0.88
4514000,3.77276,1,0.88
4515000,3.77275,1,0.88
4516000,3.77274,1,0.88
4517000,3.77276,1,0.88
4518000,3.77277,1,0.88
4519000,3.77277,1,0.88
4520000,3.77276,1,0.88
4521000,3.77276,1,0.88
4522000,3.77276,1,0.88
4523000,3.77276,1,0.88
4524000,3.77276,1,0.88
4525000,3.77276,1,0.88
4526000,3.77276,1,0.88
4527000,3.77276,1,0.88
4528000,3.77277,1,0.88
4529000,3.77277,1,0.88
4530000,3.77277,1,0.88
4531000,3.77277,1,0.88
4532000,3.77276,1,0.88
4533000,3.77275,1,0.88
4534000,3.77275,1,0.88
4535000,3.77276,1,0.88
4536000,3.77276,1,0.88
4537000,3.77276,1,0.88
4538000,3.77278,1,0.88
4539000,3.77278,1,0.88
4540000,3.77278,1,0.88
4541000,3.77278,1,0.88
4542000,3.77277,1,0.88
4543000,3.77277,1,0.88
4544000,3.77277,1,0.88
4545000,3.77277,1,0.88
4546000,3.77276,1,0.88
4547000,3.77275,1,0.88
4548000,3.77275,1,0.88
4549000,3.77275,1,0.88
4550000,3.77275,1,0.88
4551000,3.77274,1,0.88
4552000,3.77275,1,0.88
4553000,3.77275,1,0.88
4554000,3.77275,1,0.88
4555000,3.77274,1,0.88
4556000,3.77275,1,0.88
4557000,3.77274,1,0.88
4558000,3.77272,1,0.88
4559000,3.77272,1,0.88
4560000,3.77272,1,0.88
4561000,3.77274,1,0.88
4562000,3.77275,1,0.88
4563000,3.77274,1,0.88
4564000,3.77275,1,0.88
4565000,3.77275,1,0.88
4566000,3.77274,1,0.88
4567000,3.77274,1,0.88
4568000,3.77274,1,0.88
4569000,3.77273,1,0.88
4570000,3.77274,1,0.88
4571000,3.77274,1,0.88
4572000,3.77273,1,0.88
4573000,3.77275,1,0.88
4574000,3.77275,1,0.88
4575000,3.77275,1,0.88
4576000,3.77275,1,0.88
4577000,3.77275,1,0.88
4578000,3.77275,1,0.88
4579000,3.77277,1,0.88
4580000,3.77276,1,0.88
4581000,3.77276,1,0.88
4582000,3.77277,1,0.88
4583000,3.77278,1,0.88
4584000,3.77279,1,0.88
4585000,3.77279,1,0.88
4586000,3.7728,1,0.88
4587000,3.77279,1,0.88
4588000,3.77279,1,0.88
4589000,3.77279,1,0.88
4590000,3.7728,1,0.88
4591000,3.7728,1,0.88
4592000,3.77281,1,0.88
4593000,3.7728,1,0.88
4594000,3.77278,1,0.88
4595000,3.77278,1,0.88
4596000,3.77278,1,0.88
4597000,3.7728,1,0.88
4598000,3.77279,1,0.88
4599000,3.77278,1,0.88
4600000,3.77279,1,0.88
4601000,3.77279,1,0.88
4602000,3.77279,1,0.88
4603000,3.77279,1,0.88
4604000,3.77277,1,0.88
4605000,3.77277,1,0.88
4606000,3.77277,1,0.88
4607000,3.77277,1,0.88
4608000,3.77277,1,0.88
4609000,3.77279,1,0.88
4610000,3.77279,1,0.88
4611000,3.77277,1,0.88
4612000,3.77277,1,0.88
4613000,3.77277,1,0.88
4614000,3.77277,1,0.88
4615000,3.77276,1,0.88
4616000,3.77276,1,0.88
4617000,3.77274,1,0.88
4618000,3.77275,1,0.88
4619000,3.77274,1,0.88
4620000,3.77274,1,0.88
4621000,3.77273,1,0.88
4622000,3.77275,1,0.88
4623000,3.77274,1,0.88
4624000,3.77276,1,0.88
4625000,3.77275,1,0.88
4626000,3.77277,1,0.88
4627000,3.77276,1,0.88
4628000,3.77276,1,0.88
4629000,3.77276,1,0.88
4630000,3.77276,1,0.88
4631000,3.77276,1,0.88
4632000,3.77277,1,0.88
4633000,3.77276,1,0.88
4634000,3.77277,1,0.88
4635000,3.77276,1,0.88
4636000,3.77275,1,0.88
4637000,3.77277,1,0.88
4638000,3.77276,1,0.88
4639000,3.77277,1,0.88
4640000,3.7728,1,0.88
4641000,3.77281,1,0.88
4642000,3.77282,1,0.88
4643000,3.77282,1,0.88
4644000,3.77283,1,0.88
4645000,3.77288,1,0.88
4646000,3.77288,1,0.88
4647000,3.77288,1,0.88
4648000,3.77287,1,0.88
4649000,3.77288,1,0.88
4650000,3.7729,1,0.88
4651000,3.77292,1,0.88
4652000,3.77292,1,0.88
4653000,3.7729,1,0.88
4654000,3.77291,1,0.88
4655000,3.77293,1,0.88
4656000,3.77293,1,0.88
4657000,3.77292,1,0.88
4658000,3.77292,1,0.88
4659000,3.77293,1,0.88
4660000,3.77291,1,0.88
4661000,3.77291,1,0.88
4662000,3.77291,1,0.88
4663000,3.77293,1,0.88
4664000,3.77293,1,0.88
4665000,3.77293,1,0.88
4666000,3.77294,1,0.88
4667000,3.77295,1,0.88
4668000,3.77294,1,0.88
4669000,3.77294,1,0.88
4670000,3.77294,1,0.88
4671000,3.77295,1,0.88
4672000,3.77295,1,0.88
4673000,3.77295,1,0.88
4674000,3.77295,1,0.88
4675000,3.77295,1,0.88
4676000,3.77296,1,0.88
4677000,3.77296,1,0.88
4678000,3.77297,1,0.88
4679000,3.77296,1,0.88
4680000,3.77295,1,0.88
4681000,3.77296,1,0.88
4682000,3.77297,1,0.88
4683000,3.77297,1,0.88
4684000,3.77297,1,0.88
4685000,3.77297,1,0.88
4686000,3.77297,1,0.88
4687000,3.77297,1,0.88
4688000,3.77298,1,0.88
4689000,3.77297,1,0.88
4690000,3.77299,1,0.88
4691000,3.77299,1,0.88
4692000,3.77299,1,0.88
4693000,3.77299,1,0.88
4694000,3.77298,1,0.88
4695000,3.77299,1,0.88
4696000,3.773,1,0.88
4697000,3.773,1,0.88
4698000,3.77299,1,0.88
4699000,3.77298,1,0.88
4700000,3.77299,1,0.88
4701000,3.77299,1,0.88
4702000,3.77299,1,0.88
4703000,3.77299,1,0.88
4704000,3.77298,1,0.88
4705000,3.77298,1,0.88
4706000,3.77299,1,0.88
4707000,3.77299,1,0.88
4708000,3.773,1,0.88
4709000,3.773,1,0.88
4710000,3.773,1,0.88
4711000,3.773,1,0.88
4712000,3.773,1,0.88
4713000,3.773,1,0.88
4714000,3.77299,1,0.88
4715000,3.77298,1,0.88
4716000,3.77298,1,0.88
4717000,3.77297,1,0.88
4718000,3.77296,1,0.88
4719000,3.77296,1,0.88
4720000,3.77297,1,0.88
4721000,3.77297,1,0.88
4722000,3.77297,1,0.88
4723000,3.77294,1,0.88
4724000,3.77294,1,0.88
4725000,3.77294,1,0.88
